Restaurant_ID,Restaurant_Name,City,Cuisine,Popularity
521,Rest_521,Jaipur,Chinese,1.5696647556215177
522,Rest_522,Gurgaon,Indian,1.2709146649655987
523,Rest_523,Delhi,Indian,5.765283203742936
524,Rest_524,Gurgaon,Italian,2.51672034553451
525,Rest_525,Chennai,Indian,2.487044414271358
526,Rest_526,Pune,Italian,1.3719152902123934
527,Rest_527,Mumbai,Indian,1.3072392467071334
528,Rest_528,Hyderabad,Indian,1.173152354914971
529,Rest_529,Jaipur,Indian,1.0294384731912045
530,Rest_530,Chennai,Indian,2.718861074480518
531,Rest_531,Mumbai,Italian,2.3118746208996472
532,Rest_532,Lucknow,Italian,59.51466774589408
533,Rest_533,Jaipur,Chinese,17.24352482204178
534,Rest_534,Bangalore,Chinese,1.4997910468739535
535,Rest_535,Gurgaon,Indian,2.080569272778591
536,Rest_536,Chennai,Chinese,4.254962043066851
537,Rest_537,Bangalore,Chinese,2.578959459613155
538,Rest_538,Chennai,Chinese,1.1526645039174443
539,Rest_539,Delhi,Chinese,1.3490672310791147
540,Rest_540,Jaipur,Italian,1.0715949779243208
541,Rest_541,Ahmedabad,Italian,4.665112236219153
542,Rest_542,Lucknow,Indian,1.593485652858352
543,Rest_543,Kolkata,Indian,1.1386027613069172
544,Rest_544,Gurgaon,Chinese,1.7452795957087153
545,Rest_545,Jaipur,Italian,1.6182336540228783
546,Rest_546,Jaipur,Indian,1.2482096331838717
547,Rest_547,Kolkata,Italian,1.0621228145288848
548,Rest_548,Chennai,Italian,1.7449408212570017
549,Rest_549,Bangalore,Indian,1.4438385288514195
550,Rest_550,Ahmedabad,Italian,2.095733351311664
551,Rest_551,Delhi,Italian,1.443621562384539
552,Rest_552,Bangalore,Italian,2.600971569112666
553,Rest_553,Kolkata,Indian,1.4938804441473004
554,Rest_554,Noida,Italian,1.5091661662010527
555,Rest_555,Hyderabad,Italian,2.847323190762032
556,Rest_556,Lucknow,Indian,1.2947578082363687
557,Rest_557,Gurgaon,Italian,1.0745951410808898
558,Rest_558,Lucknow,Chinese,1.01470964823269
559,Rest_559,Ahmedabad,Indian,2.020871241967489
560,Rest_560,Gurgaon,Italian,1.6228753502684912
561,Rest_561,Mumbai,Chinese,1.8382842686169834
562,Rest_562,Bangalore,Italian,1.1272045822400683
563,Rest_563,Hyderabad,Chinese,1.0760600574050148
564,Rest_564,Gurgaon,Italian,1.0073526369969894
565,Rest_565,Hyderabad,Indian,1.2409083239343628
566,Rest_566,Ahmedabad,Italian,1.5615808723220144
567,Rest_567,Kolkata,Chinese,1.2827304035017926
568,Rest_568,Kolkata,Indian,1.3333036122811708
569,Rest_569,Delhi,Indian,3.2301570601658187
570,Rest_570,Jaipur,Chinese,1.2386862066995998
571,Rest_571,Lucknow,Italian,1.4344227651519952
572,Rest_572,Kolkata,Indian,2.1499312585475514
573,Rest_573,Lucknow,Indian,1.2872910712745746
574,Rest_574,Lucknow,Indian,1.6266866853299897
575,Rest_575,Chennai,Indian,2.695463896533021
576,Rest_576,Pune,Italian,4.450850527486081
577,Rest_577,Gurgaon,Italian,1.0827898876691
578,Rest_578,Mumbai,Chinese,3.6907562450826834
579,Rest_579,Mumbai,Chinese,1.403194454370894
580,Rest_580,Lucknow,Indian,1.1610998786939382
581,Rest_581,Gurgaon,Chinese,1.3597399710164992
582,Rest_582,Chennai,Indian,7.076833407234009
583,Rest_583,Jaipur,Italian,1.4038881628394972
584,Rest_584,Ahmedabad,Chinese,1.2205578594172415
585,Rest_585,Kolkata,Chinese,1.651597724012589
586,Rest_586,Lucknow,Italian,1.1471885773802528
587,Rest_587,Kolkata,Italian,1.0402360436910156
588,Rest_588,Noida,Indian,1.0714229339818917
589,Rest_589,Chennai,Chinese,1.0709104901688546
590,Rest_590,Noida,Italian,1.0858683079688758
591,Rest_591,Noida,Italian,1.0775931970461867
592,Rest_592,Noida,Indian,1.6686952364810177
593,Rest_593,Delhi,Indian,1.105583421083996
594,Rest_594,Ahmedabad,Indian,1.236233995540159
595,Rest_595,Chennai,Italian,3.1126892481602195
596,Rest_596,Chennai,Indian,1.3787683088705724
597,Rest_597,Kolkata,Chinese,1.7343705320364051
598,Rest_598,Ahmedabad,Chinese,1.0991797925706164
599,Rest_599,Jaipur,Chinese,1.1126844182099478
600,Rest_600,Pune,Italian,1.0210827729419945
601,Rest_601,Bangalore,Indian,1.0969391080314976
602,Rest_602,Chennai,Italian,1.1773593117648204
603,Rest_603,Chennai,Chinese,1.1023077191632262
604,Rest_604,Delhi,Indian,1.0475383194199186
605,Rest_605,Hyderabad,Italian,1.0663889274815888
606,Rest_606,Mumbai,Italian,1.3618099651658753
607,Rest_607,Chennai,Italian,1.1224862635332646
608,Rest_608,Delhi,Chinese,1.2541907674020676
609,Rest_609,Pune,Indian,1.419071227327953
610,Rest_610,Kolkata,Chinese,1.797197877134961
611,Rest_611,Hyderabad,Italian,1.0202552744472246
612,Rest_612,Jaipur,Chinese,2.2327792767494326
613,Rest_613,Delhi,Italian,1.6393451202770575
614,Rest_614,Jaipur,Indian,1.0435701961568953
615,Rest_615,Mumbai,Italian,2.8124819486271675
616,Rest_616,Noida,Chinese,3.554970528938452
617,Rest_617,Pune,Chinese,1.032013154699613
618,Rest_618,Delhi,Italian,1.1759642173197578
619,Rest_619,Hyderabad,Chinese,2.271561752466394
620,Rest_620,Hyderabad,Chinese,1.9930748961081046
621,Rest_621,Chennai,Italian,1.1073721942263006
622,Rest_622,Kolkata,Indian,1.1246248524892697
623,Rest_623,Chennai,Italian,1.260353900592828
624,Rest_624,Mumbai,Chinese,1.3928211329231643
625,Rest_625,Delhi,Chinese,1.618501817002137
626,Rest_626,Hyderabad,Chinese,1.2587967211979163
627,Rest_627,Bangalore,Indian,1.3640327298307307
628,Rest_628,Hyderabad,Chinese,1.9899598650071886
629,Rest_629,Bangalore,Chinese,1.018862160960145
630,Rest_630,Jaipur,Chinese,1.1565810830355168
631,Rest_631,Ahmedabad,Chinese,1.8677713664430295
632,Rest_632,Mumbai,Italian,3.089111092411564
633,Rest_633,Hyderabad,Italian,1.4310229756477102
634,Rest_634,Bangalore,Indian,1.461940629164699
635,Rest_635,Lucknow,Italian,1.0583178030340399
636,Rest_636,Delhi,Indian,1.3452389066492991
637,Rest_637,Ahmedabad,Indian,1.4627283131973277
638,Rest_638,Gurgaon,Indian,1.1489476099699298
639,Rest_639,Ahmedabad,Italian,1.1698052780471304
640,Rest_640,Lucknow,Italian,1.2672288295375131
641,Rest_641,Kolkata,Indian,1.010189240743737
642,Rest_642,Chennai,Chinese,1.2145363276568075
643,Rest_643,Lucknow,Chinese,1.1261204187327603
644,Rest_644,Jaipur,Italian,1.2194191211033238
645,Rest_645,Jaipur,Chinese,1.0658595380628806
646,Rest_646,Bangalore,Indian,3.022365944412502
647,Rest_647,Delhi,Indian,1.5686249490062683
648,Rest_648,Gurgaon,Italian,1.7652926410682168
649,Rest_649,Chennai,Italian,2.177885639877416
650,Rest_650,Noida,Indian,1.4120156335435359
651,Rest_651,Gurgaon,Indian,1.0465154719416803
652,Rest_652,Delhi,Indian,1.4698041809031623
653,Rest_653,Pune,Italian,1.5557558876980044
654,Rest_654,Hyderabad,Indian,1.9820037430034159
655,Rest_655,Delhi,Indian,1.3264647554903473
656,Rest_656,Ahmedabad,Italian,1.0706247251367755
657,Rest_657,Noida,Indian,1.1816137514177183
658,Rest_658,Hyderabad,Indian,1.2530209714151928
659,Rest_659,Noida,Italian,1.6805351860520534
660,Rest_660,Chennai,Italian,1.5263677000216551
661,Rest_661,Pune,Italian,1.2462055564417334
662,Rest_662,Mumbai,Indian,8.611494547124508
663,Rest_663,Hyderabad,Italian,1.5926774076438537
664,Rest_664,Delhi,Italian,1.144991558372284
665,Rest_665,Mumbai,Indian,1.0551379348468426
666,Rest_666,Jaipur,Chinese,1.0864811228572748
667,Rest_667,Pune,Italian,1.1516013185156013
668,Rest_668,Chennai,Italian,1.0915322438984727
669,Rest_669,Delhi,Italian,1.108763990390717
670,Rest_670,Mumbai,Indian,1.1827035053302344
671,Rest_671,Bangalore,Indian,1.0998801472597046
672,Rest_672,Ahmedabad,Indian,3.1123427072107925
673,Rest_673,Pune,Indian,1.0427045393861774
674,Rest_674,Jaipur,Chinese,1.4502068117518623
675,Rest_675,Mumbai,Italian,1.3023271483584218
676,Rest_676,Delhi,Chinese,7.533208773693425
677,Rest_677,Mumbai,Indian,1.0612141454310469
678,Rest_678,Ahmedabad,Chinese,1.2886936062068532
679,Rest_679,Noida,Indian,5.72320997291786
680,Rest_680,Noida,Italian,2.72678165000002
681,Rest_681,Ahmedabad,Chinese,2.338083360463739
682,Rest_682,Ahmedabad,Chinese,1.1608326412018
683,Rest_683,Lucknow,Italian,1.098229970869673
684,Rest_684,Hyderabad,Indian,1.7372089946583409
685,Rest_685,Delhi,Chinese,3.762909824054332
686,Rest_686,Kolkata,Italian,1.5020415423053408
687,Rest_687,Kolkata,Chinese,1.5278534565246316
688,Rest_688,Mumbai,Indian,1.1784941923795995
689,Rest_689,Lucknow,Indian,2.0828494398009196
690,Rest_690,Mumbai,Chinese,1.1090890370936508
691,Rest_691,Hyderabad,Italian,1.2159721819052178
692,Rest_692,Pune,Italian,1.3192617172760195
693,Rest_693,Gurgaon,Chinese,1.4251007048907176
694,Rest_694,Hyderabad,Italian,1.14890152678298
695,Rest_695,Hyderabad,Chinese,1.0628900242144552
696,Rest_696,Pune,Indian,1.6025559585174387
697,Rest_697,Delhi,Indian,1.1856387800198367
698,Rest_698,Noida,Chinese,1.5453130854838262
699,Rest_699,Delhi,Indian,1.0874465968013056
700,Rest_700,Mumbai,Chinese,1.3882732226662629
701,Rest_701,Noida,Indian,1.462684760432809
702,Rest_702,Delhi,Indian,1.0269644610561772
703,Rest_703,Lucknow,Chinese,1.2277605276981254
704,Rest_704,Delhi,Indian,1.0748430634305695
705,Rest_705,Delhi,Indian,1.0332778516048964
706,Rest_706,Chennai,Chinese,9.980175303975045
707,Rest_707,Chennai,Italian,1.2147824548556458
708,Rest_708,Gurgaon,Italian,2.2933997116345126
709,Rest_709,Pune,Indian,1.1582895802007669
710,Rest_710,Mumbai,Italian,1.7719323522272434
711,Rest_711,Gurgaon,Indian,2.04221113670817
712,Rest_712,Lucknow,Italian,1.5725889863490785
713,Rest_713,Bangalore,Italian,1.3756527173677509
714,Rest_714,Hyderabad,Italian,1.3039249481555797
715,Rest_715,Chennai,Chinese,1.2392689519126818
716,Rest_716,Jaipur,Chinese,3.7669965923751736
717,Rest_717,Bangalore,Italian,2.4297868454201
718,Rest_718,Delhi,Chinese,5.347280932029314
719,Rest_719,Noida,Indian,1.0686159119748153
720,Rest_720,Jaipur,Italian,1.927599953633921
721,Rest_721,Kolkata,Italian,4.027168939259308
722,Rest_722,Kolkata,Italian,1.1051464994286457
723,Rest_723,Gurgaon,Italian,1.035003862646786
724,Rest_724,Ahmedabad,Chinese,1.965401551975031
725,Rest_725,Gurgaon,Chinese,1.5329800285274977
726,Rest_726,Gurgaon,Italian,2.514410973266637
727,Rest_727,Gurgaon,Chinese,1.078185055358462
728,Rest_728,Delhi,Indian,2.210071914539705
729,Rest_729,Ahmedabad,Chinese,1.1191728509596606
730,Rest_730,Gurgaon,Italian,1.0934716113021288
731,Rest_731,Delhi,Indian,1.0938705046272286
732,Rest_732,Hyderabad,Italian,2.322285061587077
733,Rest_733,Ahmedabad,Indian,1.7282456511490707
734,Rest_734,Ahmedabad,Italian,1.4480067827512384
735,Rest_735,Hyderabad,Italian,1.2488594575575864
736,Rest_736,Gurgaon,Italian,2.853657011458578
737,Rest_737,Lucknow,Indian,1.2829426373455055
738,Rest_738,Mumbai,Chinese,2.335068744119831
739,Rest_739,Ahmedabad,Chinese,1.3352752368897005
740,Rest_740,Hyderabad,Indian,1.2668832913246135
741,Rest_741,Pune,Chinese,1.3642168530370804
742,Rest_742,Delhi,Italian,1.1964066878249004
743,Rest_743,Pune,Chinese,1.9905055594946364
744,Rest_744,Chennai,Italian,1.4180765453342186
745,Rest_745,Ahmedabad,Chinese,1.141246704726972
746,Rest_746,Ahmedabad,Indian,3.15557245973634
747,Rest_747,Lucknow,Italian,1.2740054960852905
748,Rest_748,Gurgaon,Italian,1.4801466801711554
749,Rest_749,Hyderabad,Chinese,3.269862072496229
750,Rest_750,Delhi,Italian,1.6313365561599795
751,Rest_751,Ahmedabad,Italian,1.0641297276058814
752,Rest_752,Mumbai,Chinese,4.0767835909556345
753,Rest_753,Kolkata,Italian,1.6389215998278386
754,Rest_754,Noida,Chinese,1.2261916636208279
755,Rest_755,Jaipur,Italian,1.0778716586119315
756,Rest_756,Mumbai,Indian,2.2033979638749295
757,Rest_757,Lucknow,Italian,1.6223695305866512
758,Rest_758,Delhi,Chinese,1.4640505286145715
759,Rest_759,Gurgaon,Chinese,3.069920499293582
760,Rest_760,Ahmedabad,Chinese,2.1749267957505203
761,Rest_761,Kolkata,Indian,1.0857224957280567
762,Rest_762,Kolkata,Indian,1.2053636139001052
763,Rest_763,Ahmedabad,Italian,1.1535392319435576
764,Rest_764,Chennai,Indian,1.97621624869046
765,Rest_765,Lucknow,Chinese,1.0172000156273366
766,Rest_766,Jaipur,Indian,1.5247901258469043
767,Rest_767,Mumbai,Chinese,2.051778253617256
768,Rest_768,Pune,Chinese,2.848617167637055
769,Rest_769,Kolkata,Indian,1.23286076836557
770,Rest_770,Hyderabad,Italian,2.36529791375211
771,Rest_771,Bangalore,Chinese,1.0603742825543636
772,Rest_772,Delhi,Italian,2.55198625272769
773,Rest_773,Kolkata,Chinese,1.0705684994361802
774,Rest_774,Pune,Indian,1.2880858969086395
775,Rest_775,Noida,Indian,2.221100250986355
776,Rest_776,Ahmedabad,Chinese,1.0845996090401488
777,Rest_777,Noida,Chinese,1.1390521978726198
778,Rest_778,Mumbai,Indian,1.8974702446530964
779,Rest_779,Mumbai,Italian,1.8899456763676379
780,Rest_780,Gurgaon,Italian,1.6693295927605076
781,Rest_781,Delhi,Chinese,1.807601547286055
782,Rest_782,Hyderabad,Chinese,1.4788053274124444
783,Rest_783,Ahmedabad,Italian,1.1560879511083146
784,Rest_784,Pune,Indian,1.236261117574348
785,Rest_785,Mumbai,Italian,1.105392678784552
786,Rest_786,Chennai,Chinese,3.3050052759679835
787,Rest_787,Lucknow,Italian,1.549302031595618
788,Rest_788,Chennai,Italian,1.291911403335619
789,Rest_789,Chennai,Indian,1.3633620614878696
790,Rest_790,Lucknow,Chinese,4.355380026015427
791,Rest_791,Pune,Chinese,1.0867969314182229
792,Rest_792,Mumbai,Chinese,1.554606259983066
793,Rest_793,Ahmedabad,Italian,1.4226157014356766
794,Rest_794,Kolkata,Italian,1.6042753495209063
795,Rest_795,Noida,Chinese,1.009179970019507
796,Rest_796,Gurgaon,Italian,2.7964388300024106
797,Rest_797,Ahmedabad,Italian,3.8381645415043164
798,Rest_798,Ahmedabad,Italian,1.5164282467184746
799,Rest_799,Bangalore,Italian,1.8156351842411005
800,Rest_800,Jaipur,Italian,3.5920916994809025
801,Rest_801,Bangalore,Indian,1.8481751127212034
802,Rest_802,Mumbai,Italian,1.0862759149369172
803,Rest_803,Mumbai,Chinese,1.5362602821989395
804,Rest_804,Bangalore,Italian,1.5945800794735028
805,Rest_805,Lucknow,Indian,1.317765174253014
806,Rest_806,Pune,Indian,1.94788691549569
807,Rest_807,Kolkata,Chinese,3.903362818989411
808,Rest_808,Gurgaon,Indian,3.665402333487555
809,Rest_809,Delhi,Indian,1.3494298206399749
810,Rest_810,Pune,Chinese,1.061931428296306
811,Rest_811,Delhi,Italian,8.122085811789432
812,Rest_812,Gurgaon,Chinese,2.491435512517633
813,Rest_813,Lucknow,Chinese,1.0688389649453476
814,Rest_814,Ahmedabad,Italian,3.554285187064239
815,Rest_815,Mumbai,Chinese,2.7723961035379796
816,Rest_816,Delhi,Indian,1.4416318382495932
817,Rest_817,Jaipur,Chinese,1.5641724425256087
818,Rest_818,Ahmedabad,Chinese,1.2899228646031375
819,Rest_819,Noida,Chinese,1.0285592890881579
820,Rest_820,Delhi,Italian,1.226460579002786
821,Rest_821,Noida,Chinese,2.2521919804983104
822,Rest_822,Pune,Indian,1.002324088549811
823,Rest_823,Noida,Indian,1.2248972320764866
824,Rest_824,Pune,Chinese,1.289028775274383
825,Rest_825,Gurgaon,Indian,1.4702633171496358
826,Rest_826,Jaipur,Chinese,3.532347761361739
827,Rest_827,Kolkata,Italian,1.2368756407888655
828,Rest_828,Noida,Chinese,1.2374505350428175
829,Rest_829,Delhi,Indian,1.9518047860294017
830,Rest_830,Mumbai,Indian,1.3511267672617653
831,Rest_831,Ahmedabad,Chinese,1.1356341721202448
832,Rest_832,Gurgaon,Indian,1.3514001123718071
833,Rest_833,Hyderabad,Indian,1.0788654297825124
834,Rest_834,Bangalore,Chinese,1.101890401492781
835,Rest_835,Gurgaon,Indian,1.4119108806629983
836,Rest_836,Jaipur,Chinese,1.3118496765115883
837,Rest_837,Lucknow,Chinese,3.4268667770527497
838,Rest_838,Hyderabad,Indian,1.2523443709422089
839,Rest_839,Gurgaon,Indian,1.5441154033204247
840,Rest_840,Bangalore,Chinese,1.649043439653887
841,Rest_841,Noida,Italian,1.00661223736364
842,Rest_842,Noida,Italian,1.7239774610480085
843,Rest_843,Kolkata,Italian,1.1029951245613445
844,Rest_844,Gurgaon,Italian,5.0682679708809015
845,Rest_845,Pune,Italian,1.0838000737040527
846,Rest_846,Lucknow,Indian,1.3070210724423388
847,Rest_847,Hyderabad,Italian,1.0456165577271563
848,Rest_848,Mumbai,Chinese,17.886402862565717
849,Rest_849,Hyderabad,Italian,1.4173280339587406
850,Rest_850,Delhi,Chinese,1.5720958446765854
851,Rest_851,Gurgaon,Italian,1.0353256608747399
852,Rest_852,Kolkata,Italian,1.999841900345313
853,Rest_853,Ahmedabad,Italian,1.1250206815924408
854,Rest_854,Kolkata,Indian,3.1319550569908343
855,Rest_855,Pune,Chinese,1.1216428198963047
856,Rest_856,Kolkata,Indian,1.1115830993823057
857,Rest_857,Pune,Chinese,1.0187915509286527
858,Rest_858,Mumbai,Chinese,1.3762919591894518
859,Rest_859,Ahmedabad,Indian,1.5159192973088904
860,Rest_860,Delhi,Italian,1.034567505278588
861,Rest_861,Hyderabad,Indian,2.110661270645595
862,Rest_862,Delhi,Italian,1.3524494085309742
863,Rest_863,Noida,Chinese,1.4500221429216027
864,Rest_864,Hyderabad,Indian,1.3372171969438331
865,Rest_865,Hyderabad,Indian,1.2918161553792384
866,Rest_866,Pune,Chinese,1.5069409402066565
867,Rest_867,Jaipur,Chinese,1.0880112662403694
868,Rest_868,Chennai,Indian,1.105615886561295
869,Rest_869,Ahmedabad,Indian,2.6898210416903936
870,Rest_870,Bangalore,Chinese,4.307922867407487
871,Rest_871,Chennai,Italian,1.2632036756372633
872,Rest_872,Delhi,Chinese,1.1710088975620143
873,Rest_873,Mumbai,Indian,1.676002732699005
874,Rest_874,Hyderabad,Chinese,1.300494769265638
875,Rest_875,Hyderabad,Chinese,1.0129400819101961
876,Rest_876,Pune,Indian,1.0885992756804106
877,Rest_877,Jaipur,Indian,1.8763748234862592
878,Rest_878,Chennai,Chinese,1.7122784168444871
879,Rest_879,Lucknow,Chinese,1.0138296864107714
880,Rest_880,Pune,Indian,1.1337111861505746
881,Rest_881,Jaipur,Chinese,1.1404019517039954
882,Rest_882,Hyderabad,Chinese,1.7457903249687345
883,Rest_883,Bangalore,Chinese,1.0100033933965311
884,Rest_884,Delhi,Italian,1.0565068368731427
885,Rest_885,Lucknow,Indian,2.2355990280389397
886,Rest_886,Hyderabad,Indian,1.1033365925903647
887,Rest_887,Delhi,Chinese,1.6969788864106596
888,Rest_888,Pune,Indian,1.1457097467256667
889,Rest_889,Lucknow,Indian,1.0537655812931601
890,Rest_890,Delhi,Italian,1.1494801057579813
891,Rest_891,Mumbai,Italian,1.8975193095532463
892,Rest_892,Bangalore,Indian,2.63245841657124
893,Rest_893,Noida,Indian,2.4269261553849644
894,Rest_894,Gurgaon,Indian,1.2879750350092807
895,Rest_895,Hyderabad,Italian,1.7357479041717534
896,Rest_896,Noida,Italian,1.121533230746322
897,Rest_897,Kolkata,Indian,1.1894211905580792
898,Rest_898,Mumbai,Indian,3.105886911322115
899,Rest_899,Chennai,Indian,1.0065650502851018
900,Rest_900,Bangalore,Indian,1.0457073745040335
901,Rest_901,Lucknow,Chinese,1.1235857571928018
902,Rest_902,Pune,Indian,1.0135360616832672
903,Rest_903,Lucknow,Chinese,1.10528310043524
904,Rest_904,Gurgaon,Italian,1.5486512090249382
905,Rest_905,Hyderabad,Italian,1.3146798280072907
906,Rest_906,Chennai,Indian,3.052410207174209
907,Rest_907,Ahmedabad,Chinese,2.3404610772276215
908,Rest_908,Lucknow,Indian,1.232613118679079
909,Rest_909,Chennai,Chinese,1.1620237836456315
910,Rest_910,Delhi,Indian,1.269686353287788
911,Rest_911,Noida,Indian,1.5622996572875545
912,Rest_912,Lucknow,Chinese,1.1688622676707903
913,Rest_913,Lucknow,Italian,1.631143206675261
914,Rest_914,Kolkata,Italian,1.3012404731839637
915,Rest_915,Kolkata,Chinese,1.4941144396236983
916,Rest_916,Pune,Italian,1.3317084909723624
917,Rest_917,Bangalore,Chinese,1.1905316685383434
918,Rest_918,Jaipur,Indian,4.404530237033236
919,Rest_919,Ahmedabad,Chinese,2.056750380086233
920,Rest_920,Chennai,Chinese,1.0783986928566285
921,Rest_921,Hyderabad,Chinese,2.7573014443006585
922,Rest_922,Chennai,Italian,1.3967668385845804
923,Rest_923,Bangalore,Chinese,3.0795076956798413
924,Rest_924,Ahmedabad,Indian,2.2352592725775753
925,Rest_925,Jaipur,Italian,1.3190058509573295
926,Rest_926,Kolkata,Chinese,1.0114275965013644
927,Rest_927,Mumbai,Italian,1.1693526135145553
928,Rest_928,Delhi,Chinese,1.4770456020312597
929,Rest_929,Kolkata,Italian,1.6517720246464342
930,Rest_930,Lucknow,Chinese,1.1608207986771186
931,Rest_931,Mumbai,Indian,1.0779242590699059
932,Rest_932,Hyderabad,Indian,2.4613095447816256
933,Rest_933,Hyderabad,Chinese,8.006967351549045
934,Rest_934,Ahmedabad,Chinese,1.4520077785059886
935,Rest_935,Kolkata,Indian,1.0987546826767784
936,Rest_936,Chennai,Italian,1.172265540476964
937,Rest_937,Mumbai,Italian,1.0093241452102284
938,Rest_938,Hyderabad,Italian,3.415911143891946
939,Rest_939,Jaipur,Italian,1.0646440542368223
940,Rest_940,Chennai,Italian,1.536673990581332
941,Rest_941,Bangalore,Italian,1.1736759536890085
942,Rest_942,Ahmedabad,Indian,1.4976807691871041
943,Rest_943,Chennai,Indian,1.6937488335946191
944,Rest_944,Gurgaon,Chinese,2.423516528103123
945,Rest_945,Mumbai,Chinese,1.1225481822340087
946,Rest_946,Jaipur,Italian,1.0055436744239814
947,Rest_947,Ahmedabad,Indian,1.0763805124636319
948,Rest_948,Kolkata,Italian,3.1625724548844425
949,Rest_949,Lucknow,Chinese,2.8159527978454437
950,Rest_950,Hyderabad,Chinese,1.5760506907473883
951,Rest_951,Pune,Chinese,1.5821613562614236
952,Rest_952,Bangalore,Chinese,1.727831432010746
953,Rest_953,Bangalore,Chinese,1.1012115847212323
954,Rest_954,Jaipur,Italian,3.4181681550123333
955,Rest_955,Gurgaon,Chinese,1.3116748304685506
956,Rest_956,Gurgaon,Chinese,1.2732279893664389
957,Rest_957,Pune,Chinese,1.4417511718519287
958,Rest_958,Pune,Italian,1.0243439226036848
959,Rest_959,Noida,Chinese,1.0951932727902922
960,Rest_960,Kolkata,Indian,1.9537870091786835
961,Rest_961,Mumbai,Chinese,1.044161465388854
962,Rest_962,Noida,Chinese,1.5874057969063502
963,Rest_963,Mumbai,Indian,1.1511368471411225
964,Rest_964,Noida,Indian,1.2796301981093705
965,Rest_965,Noida,Italian,1.1856914374926582
966,Rest_966,Ahmedabad,Italian,1.2457954466386207
967,Rest_967,Bangalore,Chinese,1.8866108028642627
968,Rest_968,Pune,Italian,1.1927788701340079
969,Rest_969,Noida,Indian,1.5186499742365815
970,Rest_970,Jaipur,Italian,1.3815138537014473
971,Rest_971,Gurgaon,Chinese,1.7243203305176111
972,Rest_972,Chennai,Indian,3.978722642775304
973,Rest_973,Gurgaon,Chinese,1.933733587796555
974,Rest_974,Kolkata,Indian,1.1286224368690325
975,Rest_975,Ahmedabad,Chinese,1.0159659546703605
976,Rest_976,Lucknow,Chinese,1.1642587879347222
977,Rest_977,Lucknow,Chinese,1.5714996050523407
978,Rest_978,Mumbai,Italian,1.02674914286469
979,Rest_979,Delhi,Indian,1.4091025015692389
980,Rest_980,Delhi,Indian,1.5749356589672374
981,Rest_981,Pune,Indian,1.2255821296136176
982,Rest_982,Gurgaon,Indian,2.0892914295570844
983,Rest_983,Chennai,Chinese,1.0579779133656544
984,Rest_984,Chennai,Italian,1.039827935567861
985,Rest_985,Hyderabad,Italian,1.9180781191356824
986,Rest_986,Noida,Indian,1.4078801217822747
987,Rest_987,Delhi,Chinese,1.7914427985040005
988,Rest_988,Mumbai,Italian,1.3301769780237698
989,Rest_989,Kolkata,Indian,1.1519407479494517
990,Rest_990,Bangalore,Italian,2.3511671143788933
991,Rest_991,Jaipur,Chinese,2.2328097768723443
992,Rest_992,Gurgaon,Indian,1.8098146013799108
993,Rest_993,Gurgaon,Italian,1.172134924115373
994,Rest_994,Bangalore,Chinese,1.5621771227915486
995,Rest_995,Bangalore,Chinese,1.2509521580525587
996,Rest_996,Lucknow,Indian,1.0491972702922991
997,Rest_997,Jaipur,Chinese,3.4776261553935615
998,Rest_998,Pune,Indian,1.0763387379413327
999,Rest_999,Delhi,Italian,4.482788682583402
1000,Rest_1000,Noida,Indian,1.3435300373979202
1001,Rest_1001,Hyderabad,Indian,1.107787896619823
1002,Rest_1002,Chennai,Indian,1.477475551681405
1003,Rest_1003,Lucknow,Indian,2.8054694789411387
1004,Rest_1004,Jaipur,Italian,1.932479492584614
1005,Rest_1005,Jaipur,Italian,2.2736737446756976
1006,Rest_1006,Pune,Indian,1.7119256663437947
1007,Rest_1007,Lucknow,Italian,1.8026844554658814
1008,Rest_1008,Kolkata,Italian,2.5750938859783354
1009,Rest_1009,Ahmedabad,Chinese,1.1544450562945554
1010,Rest_1010,Pune,Indian,1.3994913274824645
1011,Rest_1011,Gurgaon,Italian,1.1331558917043882
1012,Rest_1012,Kolkata,Chinese,9.00499306682575
1013,Rest_1013,Bangalore,Italian,4.228011946874449
1014,Rest_1014,Hyderabad,Chinese,1.0203161707644537
1015,Rest_1015,Delhi,Chinese,1.842946743432942
1016,Rest_1016,Kolkata,Chinese,3.657543615309265
1017,Rest_1017,Kolkata,Chinese,1.104702880838022
1018,Rest_1018,Jaipur,Chinese,1.5213551121232136
1019,Rest_1019,Chennai,Chinese,3.4398663953250304
1020,Rest_1020,Kolkata,Italian,1.0174177114253025
1021,Rest_1021,Jaipur,Chinese,1.8179422479498393
1022,Rest_1022,Jaipur,Italian,1.1929717730673315
1023,Rest_1023,Chennai,Chinese,3.6368733243067406
1024,Rest_1024,Jaipur,Italian,5.87810811689636
1025,Rest_1025,Delhi,Indian,4.2358619632144245
1026,Rest_1026,Gurgaon,Italian,1.3790994347085073
1027,Rest_1027,Hyderabad,Italian,2.692325594435909
1028,Rest_1028,Delhi,Chinese,2.5363185417931016
1029,Rest_1029,Jaipur,Chinese,1.2118768344710957
1030,Rest_1030,Lucknow,Italian,2.417656713115196
1031,Rest_1031,Lucknow,Indian,1.0190337736780346
1032,Rest_1032,Gurgaon,Italian,1.5738176943724618
1033,Rest_1033,Delhi,Italian,1.139612304278652
1034,Rest_1034,Hyderabad,Indian,1.0663471013173906
1035,Rest_1035,Bangalore,Italian,1.040849983992415
